temperature,humidity,final_label
22.1481,25.5838,1
15.9108,54.5679,2
30.4282,87.7730,3
17.7701,35.3405,1
28.2450,48.4005,2
27.0634,92.0817,3
28.6223,52.3794,2
39.7360,25.0868,3
38.3028,59.1296,3
27.5939,91.9132,3
27.6831,54.1958,2
21.8122,71.3877,3
29.2411,36.7189,2
32.7353,70.2388,3
24.9333,20.3433,1
26.1645,20.4725,2
16.8750,53.5876,2
17.0480,41.5019,1
31.3873,44.0720,3
39.9412,91.4716,3
29.6327,95.4219,3
36.7004,44.8741,3
33.7399,30.6729,3
32.1138,58.3044,3
15.4206,41.3899,1
38.8846,44.6349,3
19.5364,34.6275,1
26.9803,85.7266,3
33.9500,54.0745,3
20.2182,23.5931,1
26.5658,83.5525,3
33.2421,51.8709,3
29.8676,54.0272,2
29.4754,60.3654,2
32.0242,59.6013,3
38.5153,53.3862,3
15.3979,38.4371,1
27.5152,62.1646,2
28.8096,75.7351,3
21.8662,71.8625,3
32.6008,52.0799,3
25.0542,33.9561,2
25.3497,81.3717,3
37.7243,66.3018,3
22.4843,73.2186,3
33.5037,45.9126,3
35.6637,25.7483,3
15.2688,29.5917,1
18.9002,88.5565,3
25.6245,41.4447,2
25.7269,50.7976,2
22.5365,30.7562,1
31.3979,30.6551,3
34.3856,35.7317,3
33.2843,82.8357,3
18.1332,26.7662,1
38.7393,56.1176,3
30.7559,21.8143,3
21.9678,59.4210,2
37.1555,41.1723,3
34.3798,71.6526,3
17.8818,42.8833,1
20.9466,54.5172,2
30.8834,53.8067,3
21.1134,74.2785,3
29.6118,60.5065,2
28.8605,37.3083,2
32.0108,50.2250,3
24.0867,31.6793,1
29.9209,67.0078,2
23.5075,87.0683,3
36.1364,28.5062,3
32.3760,50.7191,3
39.9929,37.5518,3
22.0131,54.4843,2
21.7179,73.9755,3
27.0227,37.2285,2
27.6594,89.3254,3
34.8099,58.9087,3
22.2123,34.0311,1
36.9596,75.3930,3
29.3041,88.5959,3
18.0423,73.2342,3
20.4178,29.4050,1
26.6402,50.2166,2
38.5293,45.2704,3
35.3726,78.4085,3
31.6981,91.7912,3
25.1981,50.3944,2
19.0237,41.5094,1
36.9944,57.0018,3
23.5338,36.8567,1
27.1240,75.8999,3
22.1673,79.1019,3
30.7447,81.4299,3
21.2727,69.2202,2
18.8434,48.3762,1
33.1090,69.2701,3
19.6965,86.9507,3
16.3338,66.4268,2
39.5955,61.4574,3
35.0168,66.4241,3
34.5772,71.1363,3
32.2783,37.7693,3
33.5455,38.5570,3
39.5160,37.7674,3
20.9171,86.9765,3
21.0746,48.1504,1
32.8660,32.3824,3
18.9768,57.9360,2
21.0924,38.3813,1
15.2310,48.8951,1
22.9563,22.4302,1
30.5308,68.8791,3
16.7700,44.7292,1
36.8201,65.4090,3
25.2994,56.2780,2
20.2070,83.3268,3
37.8501,91.0318,3
20.5984,44.2377,1
19.0156,43.9617,1
23.3201,69.3822,2
19.7412,91.7130,3
17.5775,20.5365,1
36.3736,74.8940,3
23.8840,66.4490,2
20.5886,33.1344,1
26.7787,47.5486,2
30.3808,37.0156,3
31.5732,79.8152,3
19.1659,23.4209,1
25.9897,80.3739,3
31.2695,74.7468,3
25.0710,38.3258,2
28.2945,35.9405,2
33.1557,35.3634,3
22.2816,59.5105,2
27.1677,66.8662,2
25.9361,91.7189,3
35.9984,88.5708,3
30.7379,69.5306,3
30.2300,53.9210,3
23.0527,66.1762,2
15.6383,20.5816,1
36.2910,23.6211,3
28.1199,67.9690,2
19.9543,89.8670,3
19.7524,88.9922,3
34.0748,38.7780,3
18.7686,44.6662,1
24.9488,39.1712,1
39.9723,37.9129,3
35.7659,32.4112,3
39.5061,37.5908,3
25.5422,63.5680,2
18.0071,83.7120,3
21.8671,62.8431,2
28.7408,67.0060,2
16.3871,33.1523,1
19.0298,43.5600,1
18.6229,91.9099,3
27.8239,68.6389,2
23.9372,41.5472,1
27.5794,42.9572,2
23.5911,55.3146,2
27.6433,96.7765,3
20.5831,58.0621,2
18.7378,47.2999,1
32.9328,33.6080,3
29.5338,52.5027,2
16.2895,92.7799,3
25.3401,81.1463,3
25.4078,93.1141,3
22.2618,52.1540,2
33.9716,46.8060,3
24.1089,97.5962,3
28.8904,73.7717,3
31.0866,84.5781,3
36.5456,63.9340,3
22.3639,21.7784,1
30.3601,84.3866,3
26.2635,32.8471,2
22.2021,59.7791,2
35.9170,33.3967,3
30.3037,78.7627,3
38.4012,29.1029,3
38.1598,66.9145,3
34.1675,24.1944,3
27.6537,68.5651,2
22.6708,53.6687,2
28.8575,63.0987,2
16.0465,54.2796,2
20.3455,91.5022,3
39.4145,43.3725,3
19.3796,37.1213,1
26.9438,88.2114,3
27.5009,24.3206,2
15.9971,37.7365,1
36.0693,68.4755,3
29.0739,44.8796,2
38.2356,45.8319,3
35.8736,89.8805,3
27.0834,89.7546,3
21.9201,71.3578,3
17.1991,56.9669,2
20.4333,24.8955,1
15.0931,45.3307,1
29.7383,55.5080,2
22.5442,97.3136,3
38.4881,29.8010,3
25.3777,70.6101,3
33.3373,48.5770,3
33.6570,29.6837,3
23.2953,75.8818,3
30.6421,85.3024,3
16.1714,33.6026,1
16.2124,34.9849,1
15.1071,59.3284,2
28.2079,71.3156,3
24.6228,20.2502,1
31.8473,24.2347,3
36.6543,21.7670,3
28.2619,89.8036,3
29.3122,67.4565,2
32.0403,29.5479,3
31.8732,88.6677,3
39.3555,54.5581,3
23.6126,78.7581,3
28.5719,40.0698,2
19.3039,33.2780,1
26.4794,33.2697,2
15.4930,24.0629,1
38.2471,25.6910,3
16.8295,55.1927,2
21.1275,95.0901,3
37.7746,51.5700,3
26.2183,49.2589,2
15.9467,42.8421,1
18.0668,27.9849,1
29.0215,27.7037,2
17.5733,57.4801,2
26.0571,30.7355,2
15.1112,35.0520,1
20.8973,82.4194,3
37.8860,51.6637,3
25.1257,75.5735,3
30.6730,34.3629,3
17.6922,54.1337,2
29.1207,30.8192,2
22.3318,43.8636,1
21.5325,55.9394,2
31.3266,59.7324,3
20.0364,28.0292,1
35.5468,57.3858,3
16.5535,40.1335,1
35.1008,78.6347,3
36.8954,66.9629,3
25.5726,53.2775,2
19.8500,70.7623,3
29.6267,32.0794,2
37.1416,48.7405,3
16.2435,45.5747,1
36.7464,91.5226,3
27.2600,94.5945,3
36.8810,84.3680,3
36.4928,49.7863,3
33.9117,65.0324,3
32.9921,33.8673,3
33.2848,94.6922,3
22.5666,96.9206,3
24.4594,35.5784,1
17.8072,81.2270,3
28.8706,43.9562,2
30.2113,45.9039,3
26.2089,87.2878,3
31.7042,79.4673,3
29.5873,97.3290,3
21.0353,40.4587,1
17.3140,63.2135,2
30.3340,76.6250,3
23.3861,20.9560,1
30.8057,97.8982,3
22.3637,34.3469,1
22.0442,53.1824,2
21.2728,47.0629,1
30.9552,46.9122,3
24.9015,23.1224,1
37.9486,51.7371,3
23.2036,26.7458,1
30.8546,87.3783,3
16.0288,31.3313,1
18.6597,66.9774,2
38.0308,54.1459,3
23.5952,79.7356,3
33.5642,39.2470,3
19.0207,47.9092,1
34.3901,74.2149,3
31.6463,84.6954,3
21.9283,46.4953,1
16.0585,87.7622,3
29.5607,43.2535,2
16.7354,76.4259,3
33.7184,71.9619,3
20.0945,91.2309,3
33.8289,71.3050,3
31.2736,90.5399,3
38.2077,66.4597,3
25.4167,48.3713,2
35.4770,70.2792,3
16.9317,31.0905,1
37.5046,88.9909,3
38.7958,53.3724,3
34.6015,84.6016,3
22.8924,31.3363,1
39.9257,22.3571,3
29.9334,70.7166,3
32.0447,39.9390,3
33.0395,36.8792,3
35.7260,37.0911,3
32.4177,81.1063,3
19.7236,38.5629,1
34.4776,26.7079,3
19.7690,55.5314,2
38.2545,63.8265,3
24.6919,96.3129,3
26.5928,53.8313,2
25.2911,44.3500,2
23.1424,73.6513,3
16.0209,73.1817,3
20.0301,49.9682,1
18.6635,63.1146,2
33.2338,47.6631,3
19.0854,37.6674,1
35.4528,40.8766,3
34.3676,45.8336,3
19.7183,76.7301,3
26.7136,22.4396,2
38.9986,31.5248,3
23.8352,50.0140,2
27.2357,81.2646,3
15.1523,92.7328,3
31.1497,94.1506,3
35.4347,92.3714,3
30.0250,47.8701,3
26.0729,71.3265,3
25.6733,77.0705,3
17.2962,84.7390,3
20.1047,93.6279,3
18.8886,30.0748,1
35.2969,83.8587,3
33.4690,94.9214,3
21.7635,84.4786,3
23.8010,61.9171,2
26.1400,20.4563,2
29.3616,78.3055,3
19.3638,92.6692,3
28.2600,33.9032,2
31.1487,34.9700,3
16.5883,73.4546,3
17.7674,28.2850,1
33.4986,24.3058,3
35.2442,82.0996,3
18.5348,60.4337,2
17.4156,69.3406,2
16.5732,93.6695,3
20.1933,73.2658,3
18.2073,36.3485,1
26.2737,64.7015,2
39.9716,22.0222,3
15.0079,47.3286,1
24.1539,88.9393,3
37.8146,88.6809,3
18.5795,52.1442,2
33.6471,44.3837,3
31.5809,38.4971,3
23.0855,87.1135,3
21.2627,95.2173,3
22.6565,21.8352,1
21.3725,33.3540,1
27.6707,28.7919,2
30.6512,88.2421,3
24.0630,33.1424,1
25.0006,81.3054,3
29.7872,27.8892,2
28.4297,56.5107,2
23.1778,28.5925,1
39.5278,33.7314,3
19.8186,31.3554,1
29.2548,54.6062,2
21.2389,53.4950,2
31.8380,41.9726,3
37.8811,43.8950,3
19.9545,94.4563,3
35.2640,46.7647,3
36.0358,60.4675,3
23.6688,85.4897,3
33.8041,43.2342,3
30.1670,48.8124,3
15.0263,95.0216,3
28.7407,66.6777,2
29.9973,62.9500,2
22.2512,95.7829,3
30.5417,72.3319,3
26.3698,42.4532,2
16.6087,47.3180,1
19.4024,71.6429,3
36.9751,43.6149,3
23.3221,72.2884,3
18.7318,92.4961,3
24.0962,27.8936,1
19.3671,92.7542,3
21.1780,71.6570,3
18.9041,35.1399,1
36.9810,31.5466,3
15.4688,59.0962,2
36.5682,45.4273,3
18.2041,96.6140,3
31.9185,86.3539,3
33.8035,74.4629,3
24.6141,45.2985,1
32.9240,75.9036,3
38.7647,64.3555,3
22.3655,58.1832,2
30.3428,53.2849,3
34.7783,65.5998,3
15.2359,64.4475,2
30.8401,91.3904,3
25.3430,64.8085,2
26.8749,61.4692,2
16.6826,89.9881,3
37.7603,62.7486,3
28.9139,24.4894,2
29.9488,53.4738,2
32.7261,23.6757,3
32.7722,42.3777,3
31.2926,68.9158,3
20.6710,54.3553,2
35.8908,67.2361,3
16.7185,54.5469,2
22.7943,70.0484,3
30.3641,20.8111,3
30.1924,77.3183,3
34.2183,24.6001,3
22.5915,52.8593,2
19.4943,52.8172,2
16.7782,28.8309,1
31.7174,40.4807,3
32.7851,23.7525,3
29.0676,50.5330,2
34.9243,81.1482,3
24.3890,68.5717,2
20.6887,65.2717,2
17.0316,53.8991,2
19.5682,88.9037,3
26.1225,66.0804,2
24.0095,42.5218,1
20.0730,91.1260,3
34.9866,30.3944,3
33.6681,52.6454,3
15.3849,61.2127,2
18.2512,36.3749,1
32.4010,40.0571,3
37.2972,71.2592,3
35.8071,67.9848,3
36.7212,48.2114,3
28.7285,60.2395,2
37.5948,32.8634,3
29.4515,78.8456,3
24.2512,87.6714,3
24.3254,33.5181,1
29.6012,52.8043,2
15.3798,25.4474,1
19.8819,80.0077,3
37.3010,62.5600,3
17.6391,61.6847,2
36.3901,78.4593,3
22.2775,29.6635,1
37.5170,86.6189,3
16.3429,84.2466,3
17.4303,24.9361,1
33.9650,61.8322,3
25.3637,90.5013,3
35.9826,24.4946,3
30.4022,80.2369,3
28.7623,96.6744,3
32.1512,28.1232,3
19.9575,84.4472,3
39.9189,27.6705,3
17.5082,79.5442,3
16.6089,25.3477,1
37.2204,82.4351,3
37.0391,70.7400,3
23.0634,90.6924,3
22.4681,41.4898,1
37.1600,73.1042,3
37.3918,32.1603,3
38.8074,67.7939,3
31.7009,91.2967,3
24.5188,76.1268,3
31.0085,81.4447,3
37.4236,73.0447,3
16.6910,34.2849,1
38.8495,95.5547,3
39.1853,22.8704,3
24.5612,79.2545,3
33.8221,26.7009,3
30.2372,31.1438,3
27.3302,38.6955,2
16.3290,26.2415,1
37.7723,78.0824,3
38.2956,56.6592,3
25.3323,47.9558,2
30.4077,47.4216,3
33.6568,82.5028,3
36.8961,38.9385,3
28.1756,37.4287,2
15.9389,75.2104,3
28.7245,76.4663,3
17.1906,97.6510,3
39.8587,56.2700,3
36.6515,38.9983,3
33.4392,88.5796,3
35.3667,83.3184,3
26.5757,83.9592,3
32.2676,30.3312,3
17.8546,80.2099,3
30.6366,60.5113,3
37.6815,71.4481,3
24.9037,52.2867,2
30.1311,79.3015,3
29.1088,59.6833,2
33.1725,75.0106,3
35.7587,24.8790,3
33.8738,60.0733,3
16.8673,72.9628,3
32.9135,60.8429,3
34.8450,43.4194,3
20.0477,47.3572,1
25.2513,74.2828,3
36.1380,76.2316,3
19.3497,48.5649,1
18.9603,73.5645,3
21.2043,60.9802,2
34.7957,72.3333,3
22.4594,45.9636,1
31.3341,62.8585,3
17.4098,88.1713,3
27.8153,56.9222,2
19.9610,49.4055,1
23.3206,41.1174,1
29.1852,56.0575,2
37.2299,93.4248,3
20.4868,27.8082,1
34.6334,97.5992,3
36.5900,21.8484,3
21.2816,23.3807,1
35.5195,65.3497,3
27.8430,63.2471,2
21.3113,66.9278,2
15.7667,70.3889,3
33.3608,72.4960,3
23.3029,84.4485,3
32.8886,30.0072,3
19.8786,69.6945,2
22.2354,29.3158,1
18.8742,32.9181,1
26.9448,67.3761,2
19.4101,75.5747,3
22.0253,44.3015,1
20.5875,81.2461,3
38.9953,58.4150,3
16.0508,40.3244,1
18.9513,85.7355,3
17.1213,95.3851,3
29.7128,60.3837,2
36.1838,22.1487,3
34.4288,29.0951,3
36.0195,61.2757,3
16.5282,84.9931,3
15.6829,30.7929,1
34.9456,56.2599,3
37.0347,69.5635,3
30.5882,42.7943,3
18.3420,94.9714,3
17.6199,61.2628,2
21.8142,40.6030,1
29.8647,82.2389,3
34.4295,87.7665,3
22.3226,56.3286,2
15.2334,78.2549,3
22.5586,63.7965,2
19.2325,83.9132,3
35.4318,88.4413,3
16.1484,97.4118,3
21.1945,44.1358,1
21.2334,40.8675,1
28.8165,38.7052,2
24.8443,71.1373,3
35.9007,74.0338,3
29.8581,31.5228,2
35.4029,22.9074,3
21.6048,24.4506,1
31.6857,48.7329,3
31.3012,47.0684,3
26.3935,55.7210,2
16.1395,53.5577,2
31.0266,62.5921,3
16.8821,72.1084,3
22.7216,21.1259,1
18.8899,58.8097,2
22.7600,74.1619,3
21.0163,80.2781,3
22.1619,68.4274,2
34.9804,50.0734,3
16.1701,61.7648,2
39.8852,95.5814,3
20.5256,78.9443,3
23.6238,32.5013,1
31.6479,59.0678,3
28.4808,84.5366,3
23.4136,72.0334,3
24.1548,23.3325,1
24.4504,94.1027,3
27.0816,28.4420,2
32.1957,95.1436,3
37.6986,64.6129,3
24.4070,65.2929,2
35.3983,87.1765,3
35.4711,55.5272,3
17.9714,64.3955,2
18.9107,24.7547,1
27.4667,71.1191,3
36.3537,81.0612,3
36.4310,79.2854,3
32.5810,20.7907,3
30.6526,29.3976,3
16.4667,32.2001,1
35.5823,78.0203,3
38.7193,96.3601,3
37.3321,30.3682,3
36.9596,85.4137,3
36.7771,31.8315,3
17.9198,92.0571,3
19.3457,48.7525,1
26.3996,29.7065,2
15.5159,97.5391,3
36.9164,91.1624,3
22.1141,37.1679,1
25.6467,55.3589,2
15.1400,80.7817,3
39.9167,61.2379,3
24.7065,50.6346,2
17.4019,40.7606,1
27.5533,53.6841,2
28.6259,86.2271,3
20.6311,22.1578,1
15.9556,30.4652,1
29.2621,83.0384,3
37.1701,69.5388,3
25.0786,32.0521,2
25.0355,45.9284,2
36.7506,57.9641,3
20.6549,42.5265,1
18.4118,91.6497,3
16.2586,21.0020,1
19.5747,83.2482,3
28.0867,68.8158,2
23.9433,25.3569,1
36.4040,34.9678,3
15.8265,64.6709,2
17.0822,27.4694,1
35.0094,58.3455,3
21.0377,47.1929,1
33.2310,25.1756,3
17.9120,68.0684,2
30.1743,95.8521,3
24.3637,25.0761,1
28.4384,69.7911,2
18.4901,63.1232,2
19.9442,85.8889,3
35.8790,53.5111,3
39.1686,96.4224,3
18.2313,48.6817,1
30.0080,26.6173,3
24.5664,40.3714,1
38.8013,52.1037,3
34.0668,50.1630,3
18.2953,87.3258,3
15.0104,24.3634,1
24.1096,73.5781,3
23.5426,25.1724,1
22.9460,39.1085,1
15.1355,61.7146,2
17.9161,42.4247,1
31.0297,76.5590,3
21.5864,45.6771,1
21.1727,94.6373,3
19.7630,34.2881,1
26.1259,34.7659,2
18.9177,27.4786,1
31.0043,67.7424,3
31.2541,80.3174,3
23.1590,91.6371,3
33.3301,82.7673,3
33.0241,47.9595,3
22.0758,52.9563,2
17.4258,55.1999,2
16.0785,20.3078,1
38.2875,73.7683,3
29.0462,46.6060,2
29.2635,89.5429,3
31.3095,66.9936,3
26.5051,46.9644,2
32.4637,96.5165,3
25.6189,50.5920,2
25.7028,53.1924,2
39.7656,75.1287,3
23.9796,48.9772,1
25.7699,22.8636,2
28.1954,83.2877,3
31.5142,35.4768,3
33.2009,76.1178,3
21.5635,68.5842,2
30.2737,85.5034,3
18.4018,35.1974,1
27.1492,23.4433,2
25.3899,81.4811,3
18.7179,55.8760,2
39.7442,59.4618,3
27.4581,63.5859,2
19.6501,31.4788,1
31.9339,50.8698,3
22.2477,22.4485,1
36.1513,22.5217,3
33.7496,49.7951,3
29.9672,39.3189,2
18.8850,61.6043,2
32.3904,35.2485,3
25.9090,54.6831,2
20.3995,64.0739,2
18.6484,59.7604,2
17.8358,57.8723,2
22.7900,55.2752,2
25.8437,90.8188,3
27.2484,83.8429,3
20.6413,47.4625,1
16.8772,52.8183,2
31.7175,85.3770,3
29.1479,69.9257,2
19.4317,22.9021,1
34.7922,33.0290,3
17.2792,93.1299,3
39.0880,68.0681,3
24.4659,84.9927,3
20.1180,53.4926,2
23.9254,91.1906,3
37.9944,70.7691,3
17.7685,57.6110,2
21.1332,89.0234,3
18.4601,24.2362,1
32.6107,55.3563,3
35.9591,25.8211,3
35.0269,22.9121,3
15.7018,55.9826,2
20.5323,66.3101,2
15.6454,22.7604,1
33.1787,36.3929,3
31.4104,78.4939,3
16.4833,80.0408,3
21.7105,50.3846,2
17.1660,85.4131,3
29.0182,59.3639,2
39.2139,46.0914,3
37.2695,76.1357,3
38.2132,90.8086,3
39.7757,30.2708,3
34.9004,82.7506,3
31.1093,41.7512,3
39.1287,35.9449,3
27.4894,60.6760,2
19.0457,76.3572,3
17.2217,74.0616,3
36.2154,47.2529,3
32.7355,32.2284,3
36.1487,94.2585,3
18.8173,73.9650,3
27.6458,61.4569,2
32.6622,58.1218,3
30.0082,38.0103,3
24.4627,87.4887,3
17.7476,66.6109,2
19.6072,86.0301,3
29.4761,51.4378,2
21.2456,54.0739,2
38.9403,59.7183,3
26.7372,78.2094,3
24.4762,53.3391,2
23.4237,31.7717,1
32.8452,88.0964,3
37.6398,88.7026,3
26.2946,42.1572,2
30.9481,94.4670,3
33.1763,58.5982,3
32.2202,80.2580,3
37.9817,79.5308,3
25.8298,41.3413,2
27.4970,45.5979,2
38.5691,59.6213,3
26.8014,47.1593,2
30.9852,60.5640,3
18.2262,87.7982,3
23.9753,53.7411,2
20.1417,63.1651,2
32.5514,88.7309,3
16.2902,95.9199,3
32.5954,42.1753,3
20.1119,43.0949,1
36.8931,42.7284,3
26.5705,75.0476,3
36.7997,71.3686,3
33.8277,33.5195,3
36.9352,41.5061,3
18.2095,96.1471,3
20.0410,30.6589,1
30.6505,44.8713,3
18.3337,66.8874,2
33.9746,81.8695,3
18.8878,63.4356,2
35.3420,32.5648,3
20.1921,20.1881,1
28.1159,35.1852,2
33.1061,95.0527,3
20.2189,70.6296,3
20.2959,21.4045,1
33.9639,53.8524,3
38.6697,61.6743,3
18.9371,55.0824,2
20.0723,88.4863,3
32.2726,46.6166,3
28.1955,72.2195,3
34.5714,26.2515,3
15.5630,28.9273,1
24.8749,56.4031,2
18.4115,52.0699,2
26.0406,28.5090,2
37.9165,66.7334,3
24.7134,59.5388,2
22.8549,86.6378,3
29.3754,58.6019,2
37.7721,85.3624,3
35.3200,37.5975,3
18.8281,73.8275,3
26.7161,73.3296,3
34.0157,43.0345,3
22.1163,58.2849,2
21.8387,72.0490,3
33.6683,56.8190,3
33.0950,59.8141,3
32.8218,37.5475,3
33.4711,75.7797,3
21.6651,63.3657,2
36.3828,39.4628,3
33.3995,94.4094,3
36.6560,51.3186,3
30.1802,97.3581,3
29.2109,28.9722,2
16.1358,81.6445,3
25.5907,39.2514,2
23.6918,79.0751,3
26.6312,87.7430,3
33.3731,95.9731,3
37.2126,39.8547,3
31.4765,21.6024,3
39.7777,40.3585,3
31.6199,86.2340,3
19.0116,86.1346,3
15.3061,54.4742,2
26.8009,49.1791,2
29.6596,91.3577,3
23.1747,65.1823,2
36.9366,80.2936,3
16.0183,93.5377,3
16.1662,65.9232,2
29.3838,81.3384,3
18.7111,33.9909,1
33.8027,31.6614,3
26.7361,77.0686,3
31.2810,36.4271,3
22.5990,95.5800,3
26.2168,23.4677,2
20.4896,46.7099,1
39.9872,43.6099,3
15.6599,60.0079,2
17.0901,41.3773,1
39.8096,74.9618,3
16.2667,54.9976,2
19.2909,29.5897,1
29.6766,59.4412,2
33.5717,89.5999,3
21.1670,91.9934,3
27.9498,40.1891,2
36.1446,22.7713,3
28.9877,76.2865,3
21.9994,87.3524,3
21.0071,85.5102,3
16.9636,32.4744,1
24.5246,86.6163,3
18.6146,88.2842,3
20.7433,55.2957,2
23.8184,29.2138,1
38.6077,54.1779,3
32.2583,64.8709,3
27.5429,68.0931,2
37.4586,74.5464,3
28.3120,70.3245,3
30.1599,53.7835,3
30.6191,54.5984,3
33.9404,95.5752,3
38.9966,84.0174,3
30.0440,78.4479,3
19.4512,57.3634,2
21.4326,20.2726,1
39.1684,87.3802,3
27.8425,39.8239,2
32.3244,53.9145,3
35.0837,97.9624,3
23.7271,39.0634,1
21.6846,27.2810,1
24.8512,21.3592,1
17.8599,41.1923,1
18.9966,77.1084,3
17.6401,87.5475,3
20.5279,28.4701,1
15.2527,75.7860,3
21.4154,59.7409,2
17.7904,96.8531,3
18.1346,52.1302,2
36.2912,39.1012,3
21.6743,83.0630,3
21.8335,20.2240,1
25.6978,20.9777,2
37.7448,70.0614,3
29.5754,35.7240,2
32.4987,72.8259,3
16.5116,88.7060,3
29.4853,81.8124,3
21.5729,29.5197,1
32.5612,81.9229,3
24.6508,21.8480,1
35.4564,36.0753,3
23.4758,69.0020,2
17.4989,25.6157,1
15.6426,91.4979,3
22.7846,71.5314,3
39.7309,72.2172,3
28.1274,60.6318,2
24.4229,66.7828,2
38.9698,81.4674,3
25.6057,45.9307,2
37.0883,30.5913,3
36.2396,39.8960,3
32.8907,82.8852,3
26.9249,34.9981,2
36.1192,48.6656,3
23.0170,59.7813,2
25.8772,73.2781,3
18.4299,53.9838,2
37.2925,22.8129,3
26.4335,71.5215,3
37.1928,66.3153,3
35.6121,37.3699,3
23.8202,93.4863,3
37.1494,63.5203,3
26.8872,55.1833,2
16.4697,89.6054,3
35.4537,55.5876,3
21.9860,46.7478,1
18.0790,76.2996,3
28.9167,38.2601,2
30.5751,96.3800,3
18.0599,55.7618,2
27.3540,33.0102,2
28.2895,67.2662,2
18.9336,32.0685,1
36.4087,44.2882,3
30.7583,68.8883,3
35.9793,77.7118,3
36.0144,68.7668,3
26.2364,50.6982,2
24.4757,52.6347,2
18.2327,53.0688,2
24.7361,22.6966,1
21.8783,78.6487,3
29.4486,82.8811,3
28.5672,86.6185,3
34.9017,27.6662,3
39.4252,21.1503,3
29.9210,81.8159,3
23.2974,66.6884,2
24.0531,24.7280,1
15.2115,27.3992,1
17.4602,67.6494,2
28.1466,55.5261,2
32.2980,21.3124,3
21.7746,80.6366,3
37.7494,54.1903,3
17.0371,82.3008,3
37.1293,52.2655,3
21.0839,23.4298,1
29.7771,90.9698,3
31.9472,44.7454,3
31.0722,84.9013,3
26.8958,83.9404,3
24.7977,47.1834,1
29.5747,56.2455,2
39.4278,60.2784,3
24.6293,50.8048,2
28.6985,47.6831,2
33.0727,49.6917,3
24.6036,68.1239,2
16.5212,71.1177,3
27.6243,55.3360,2
32.9813,79.1440,3
36.1565,49.2346,3
23.1759,75.7187,3
29.5451,69.2805,2
28.8881,80.2701,3
19.7510,63.3455,2
18.9525,51.7657,2
31.5998,58.4596,3
24.4898,89.0277,3
34.3206,61.0507,3
38.7513,53.1005,3
34.7018,33.0990,3
22.1448,46.3707,1
17.6455,59.1408,2
19.8065,69.4665,2
19.7523,29.6335,1
39.2272,71.3427,3
38.4113,58.2112,3
15.8351,64.8009,2
28.9582,21.1681,2
36.5311,68.3577,3
33.6173,58.5258,3
30.4601,40.0827,3
39.3439,51.2562,3
19.0582,24.3614,1
30.9043,96.7036,3
37.3949,74.7642,3
39.7649,76.3806,3
23.4813,66.8950,2
16.9942,37.2912,1
25.4385,35.7418,2
38.8375,97.6566,3
24.2734,75.3199,3
25.1943,30.8817,2
23.4232,38.2030,1
23.2020,36.7717,1
17.8086,36.9594,1
37.6439,26.6473,3
23.1189,61.2191,2
23.8628,60.3734,2
16.0855,70.5884,3
29.0870,73.1154,3
29.1814,54.1565,2
23.7535,37.6619,1
27.5017,22.0321,2
23.2060,72.8740,3
17.7179,24.9055,1
31.3045,51.0264,3
35.0456,93.1103,3
38.9260,53.1962,3
21.6082,67.4719,2
30.7048,68.5429,3
23.0445,24.9726,1
20.2501,32.0447,1
18.0975,92.2501,3
15.3462,66.9449,2
38.6868,48.0841,3
28.1775,74.2711,3
22.9292,57.2569,2
35.4276,78.1377,3
35.2112,97.0125,3
24.2582,78.2731,3
30.0696,71.9952,3
33.4968,78.4790,3
37.1436,47.2471,3
31.3370,41.8627,3
29.8642,78.5917,3
34.7750,52.7697,3
27.7180,46.0403,2
19.2259,40.3204,1
37.8034,44.0996,3
39.3690,38.8353,3
33.0768,64.7645,3
32.4218,70.2287,3
32.6687,90.6327,3
29.0867,25.2922,2
21.7706,75.2411,3
27.3519,62.7871,2
29.9145,49.8451,2
34.3474,76.4357,3
32.8575,75.7942,3
37.2589,66.4406,3
39.1768,29.2970,3
30.7990,75.9203,3
26.9305,42.4803,2
28.7509,48.4503,2
37.7281,47.8298,3
19.3927,64.9584,2
24.8998,27.4801,1
29.1211,61.9520,2
19.3299,66.6158,2
29.1840,80.3418,3
24.0392,39.4032,1
38.7805,63.7750,3
15.6785,84.0155,3
19.9190,81.3108,3
32.6291,95.5675,3
39.1395,41.4040,3
34.1612,44.7147,3
30.7299,66.6242,3
16.3636,20.4042,1
16.4441,29.9795,1
21.4413,90.7425,3
27.9658,82.1576,3
35.9578,77.3256,3
24.7846,87.3810,3
33.5512,77.9658,3
37.5394,66.6957,3
28.2144,89.4327,3
26.3615,83.3025,3
16.3462,20.1006,1
28.2073,25.7417,2
39.4136,20.4291,3
32.9537,38.9840,3
39.1888,49.7603,3
15.6821,22.1010,1
28.8343,96.9635,3
39.4943,46.3073,3
27.0676,27.8356,2
28.0544,66.7767,2
21.2765,67.7449,2
37.4923,20.0745,3
20.7233,36.3737,1
18.0972,32.9559,1
30.6478,28.0102,3
33.4633,89.1878,3
38.1647,71.4937,3
19.9349,26.6531,1
20.8006,95.0327,3
39.0586,49.7897,3
23.1448,59.7808,2
22.2922,96.4137,3
20.5305,48.7931,1
25.7343,29.7550,2
24.5706,86.8250,3
18.5090,65.5537,2
25.1659,33.3019,2
15.3084,41.3208,1
16.5457,49.3879,1
35.2552,76.1355,3
38.6846,53.3072,3
32.6950,71.8967,3
20.4262,43.6794,1
